Categories,Correctness,Run,L1_ExtremaSum,L2_ExtremaSum,Categorical_Acc,Numerical_Acc,OneHotEncoding_Acc,BinaryEncoding_Acc,Categorical_Time,Numerical_Time,OneHotEncoding_Time,BinaryEncoding_Time
1024,256,26,516.8671875,592.770817590998,1,0.822265625,0.779296875,0.8984375,0.007278755,0.010900213,1.297555847,0.018723439
1024,256,27,507.703125,583.640554515363,1,0.84375,0.779296875,0.927734375,0.00795244,0.013516532,1.324312701,0.0223948835
1024,256,28,533.140625,615.392189481635,1,0.85546875,0.779296875,0.90234375,0.005703951,0.010273147,1.399702286,0.018655262
1024,256,29,527.578125,601.23296493539,1,0.9150390625,0.779296875,0.9140625,0.009566587,0.016301813,1.401342302,0.0170797835
1024,256,30,517.53125,594.260201847642,1,0.9443359375,0.779296875,0.91015625,0.009034645,0.01059409,1.369178998,0.018491018
1024,256,31,516.90625,592.245356672385,1,0.876953125,0.779296875,0.912109375,0.009065635,0.010376895,1.471335676,0.0178122135
1024,256,32,521.4375,600.887325648495,1,0.86328125,0.779296875,0.931640625,0.008744961,0.010397913,1.356067754,0.026757798
1024,256,33,493.3515625,574.611709928975,1,0.8681640625,0.779296875,0.900390625,0.009044617,0.010576844,1.295434011,0.0250776285
1024,256,34,550.1875,629.152443271899,1,0.93359375,0.779296875,0.921875,0.006350958,0.014274832,1.287890902,0.018979574
1024,256,35,505.4921875,591.398111733966,1,0.9833984375,0.779296875,0.90625,0.006511563,0.014651017,1.321677248,0.017460146
1024,256,36,508.0390625,594.634032672618,1,0.962890625,0.779296875,0.916015625,0.005249349,0.011289602,1.273647869,0.0179119185
1024,256,37,522.359375,602.360720415932,1,0.94140625,0.779296875,0.916015625,0.005915757,0.010355067,1.391472019,0.019027001
1024,256,38,535.53125,618.896081240623,1,0.853515625,0.779296875,0.9140625,0.006237509,0.010750924,1.353703122,0.017276365
1024,256,39,530.1015625,608.301727917569,1,0.8955078125,0.779296875,0.90234375,0.006389492,0.010405189,1.221679593,0.0181537715
1024,256,40,485.2578125,565.376029459598,1,0.90625,0.779296875,0.919921875,0.0061855,0.010627236,1.406051626,0.024927532
1024,256,41,506.2578125,589.377975867355,1,0.9599609375,0.779296875,0.900390625,0.006824692,0.013867657,1.326346689,0.019340803
1024,256,42,540.5,608.170283514412,1,0.9384765625,0.779296875,0.908203125,0.006190351,0.011499791,1.141278335,0.0173844245
1024,256,43,502.234375,578.27746638184,1,0.8251953125,0.779296875,0.923828125,0.006848136,0.010586545,1.346700308,0.0176536275
1024,256,44,506.484375,589.656905009176,1,0.8916015625,0.779296875,0.916015625,0.006109778,0.01534114,1.50516918,0.0172208535
1024,256,45,524.3203125,607.471212023665,1,0.8798828125,0.779296875,0.939453125,0.005372498,0.010515135,1.285499053,0.024510387
1024,256,46,505.59375,587.809439784698,1,0.9375,0.779296875,0.927734375,0.007406216,0.011529164,1.41875839,0.016588668
1024,256,47,526.4765625,613.35570965183,1,0.9345703125,0.779296875,0.9375,0.005442561,0.013971944,1.309342089,0.016882933
1024,256,48,505.4140625,581.416864489241,1,0.9072265625,0.779296875,0.93359375,0.008850326,0.015861224,1.226224536,0.0164101415
1024,256,49,512.078125,590.891117296579,1,0.9677734375,0.779296875,0.9296875,0.005693441,0.008114393,1.092610304,0.016216525
1024,256,50,514.671875,597.981722651286,1,0.9423828125,0.779296875,0.939453125,0.004893373,0.009522124,1.000103478,0.017341982
1024,256,51,469.046875,550.602312245417,1,0.9130859375,0.779296875,0.912109375,0.00516662,0.009537484,1.299434888,0.0195575945
1024,256,52,495.6640625,576.224531704005,1,0.837890625,0.779296875,0.91015625,0.009345888,0.012006672,1.319461096,0.017024272
1024,256,53,508.8046875,595.770489838579,1,0.92578125,0.779296875,0.916015625,0.009394393,0.015160862,1.268353788,0.025113604
1024,256,54,536.75,613.189879339997,1,0.87890625,0.779296875,0.931640625,0.005246384,0.009794292,1.295143519,0.018234748
1024,256,55,498.8984375,581.075961847933,1,0.8564453125,0.779296875,0.92578125,0.009162107,0.010767362,1.201948188,0.017931725
1024,256,56,523.0859375,600.897278295134,1,0.8623046875,0.779296875,0.92578125,0.008669239,0.014240608,1.350721934,0.020487549
1024,256,57,516.9609375,600.351244845465,1,0.833984375,0.779296875,0.923828125,0.006689955,0.010155118,1.302064682,0.0192044495
1024,256,58,550,626.831977586498,1,0.9482421875,0.779296875,0.93359375,0.006867538,0.014120154,1.347960637,0.0172308235
1024,256,59,535.46875,611.210786063204,1,0.931640625,0.779296875,0.90234375,0.007677845,0.014000777,1.376903193,0.017737165
1024,256,60,530.453125,609.495231728682,1,0.8505859375,0.779296875,0.91796875,0.00600657,0.010192575,1.419781042,0.017946142
1024,256,61,494.6484375,578.144046983535,1,0.970703125,0.779296875,0.91796875,0.006447968,0.01163399,1.294112511,0.0172673375
1024,256,62,505.265625,580.083789745068,1,0.955078125,0.779296875,0.916015625,0.007589458,0.011108247,1.291500503,0.018427018
1024,256,63,527.15625,605.698615236984,1,0.8720703125,0.779296875,0.931640625,0.006486233,0.010523488,1.336621183,0.0189161125
1024,256,64,539.90625,607.455065210588,1,0.970703125,0.779296875,0.9296875,0.00854609,0.010425399,1.393071346,0.0167942765
1024,256,65,511.96875,590.268424108896,1,0.94140625,0.779296875,0.9140625,0.006863496,0.010540734,1.21961219,0.018786091
1024,256,66,522.734375,597.169730897339,1,0.935546875,0.779296875,0.923828125,0.006461172,0.016068449,1.194795008,0.0167234045
1024,256,67,490.7421875,568.125845708942,1,0.859375,0.779296875,0.9375,0.009450444,0.014536222,1.210888787,0.0188731315
1024,256,68,510.8515625,590.057644164958,1,0.98828125,0.779296875,0.91796875,0.00954422,0.011404129,1.253903529,0.018800643
1024,256,69,502.6015625,581.442353924703,1,0.8984375,0.779296875,0.916015625,0.006654384,0.010565796,1.413153336,0.019469073
1024,256,70,535.4296875,612.438753315383,1,0.9013671875,0.779296875,0.9140625,0.006827387,0.010734755,1.377020952,0.0210281125
1024,256,71,515.0390625,592.65236042093,1,0.9091796875,0.779296875,0.92578125,0.005632809,0.011469072,1.303885245,0.01791138
1024,256,72,518.0625,604.468335605762,1,0.9716796875,0.779296875,0.904296875,0.005818208,0.010493038,1.325426705,0.018025232
1024,256,73,494.0234375,577.961240320231,1,0.9296875,0.779296875,0.91015625,0.006256641,0.010633433,1.339271995,0.025628568
1024,256,74,522.1015625,601.341969317376,1,0.90625,0.779296875,0.916015625,0.006326974,0.015916466,1.228197354,0.0184413
1024,256,75,505.1875,582.982217245947,1,0.96484375,0.779296875,0.912109375,0.006474376,0.010168322,1.520286926,0.0251351615
1024,256,76,517.109375,597.503203443295,1,0.90625,0.779296875,0.9140625,0.006419673,0.010133021,1.517856272,0.018273687
1024,256,77,498.3671875,578.555508626873,1,0.953125,0.779296875,0.91796875,0.005880456,0.010629391,1.383961517,0.017217889
1024,256,78,495.71875,583.100468401458,1,0.912109375,0.779296875,0.923828125,0.005794224,0.011625905,1.262468213,0.020053696
1024,256,79,530.0859375,606.818425529828,1,0.8818359375,0.779296875,0.94140625,0.00597046,0.010976743,1.331173771,0.02013858
1024,256,80,480.296875,564.592828948438,1,0.97265625,0.779296875,0.923828125,0.005986898,0.010676549,1.348506052,0.0215755485
1024,256,81,512.21875,593.894429802132,1,0.837890625,0.779296875,0.919921875,0.006754359,0.011019589,1.404287381,0.020113519
1024,256,82,508.5546875,588.494709778686,1,0.912109375,0.779296875,0.904296875,0.006278469,0.010493307,1.514933022,0.0177979315
1024,256,83,499.828125,580.512489099072,1,0.8818359375,0.779296875,0.939453125,0.006322932,0.014763657,1.428094037,0.018109308
1024,256,84,529.2734375,601.96378498835,1,0.900390625,0.779296875,0.912109375,0.008444229,0.010917459,1.335010269,0.025456509
1024,256,85,521.8984375,597.710468945877,1,0.9375,0.779296875,0.90234375,0.005910368,0.010748768,1.336635195,0.0273623615
1024,256,86,511.9375,593.692747239681,1,0.943359375,0.779296875,0.904296875,0.007421846,0.011160794,1.305558138,0.0260973175
1024,256,87,515.0234375,594.614088348485,1,0.9765625,0.779296875,0.91796875,0.005935698,0.011926907,1.49508736,0.018806437
1024,256,88,513.2265625,594.41397742861,1,0.962890625,0.779296875,0.92578125,0.005935968,0.012822907,1.445689593,0.029402682
1024,256,89,515.359375,593.121614848085,1,0.9228515625,0.779296875,0.919921875,0.008595404,0.010390907,1.531273908,0.016345737
1024,256,90,511.1328125,590.17106233066,1,0.92578125,0.779296875,0.89453125,0.006541475,0.011565813,1.464199473,0.024480071
1024,256,91,503.3359375,583.26925466503,1,0.9736328125,0.779296875,0.919921875,0.007520204,0.011164297,1.337777495,0.0237558605
1024,256,92,526.03125,600.808439729337,1,0.9638671875,0.779296875,0.8984375,0.006332094,0.011404398,1.221558598,0.0180046175
1024,256,93,502.578125,582.914404629874,1,0.9541015625,0.779296875,0.923828125,0.006339369,0.010913955,1.485974028,0.01707911
1024,256,94,527.09375,595.966455117232,1,0.958984375,0.779296875,0.912109375,0.010295244,0.010247278,1.496610695,0.0270415535
1024,256,95,520.515625,594.400880088514,1,0.8515625,0.779296875,0.939453125,0.006758131,0.016169501,1.311635849,0.01845383
1024,256,96,537.1328125,613.504208675458,1,0.873046875,0.779296875,0.95703125,0.006713938,0.011286368,1.292625555,0.018399532
1024,256,97,521.8515625,596.546722551973,1,0.9404296875,0.779296875,0.91796875,0.010361265,0.015698462,1.299657473,0.0166437755
1024,256,98,512.796875,590.838955955851,1,0.859375,0.779296875,0.9140625,0.009100398,0.011077527,1.256299689,0.0167238085
1024,256,99,569.96875,635.513805416531,1,0.9443359375,0.779296875,0.91796875,0.005461964,0.00818769,1.086262041,0.021849334
1024,256,100,509.5625,588.744599232129,1,0.9658203125,0.779296875,0.931640625,0.005726856,0.008653071,1.115526888,0.0147031605
1024,256,101,498.109375,584.859358093893,1,0.9501953125,0.779296875,0.92578125,0.006640103,0.011678722,1.401503987,0.025063886
1024,256,102,477.9375,565.796382875501,1,0.9423828125,0.779296875,0.91796875,0.01016913,0.010147841,1.332136871,0.0191885505
1024,256,103,531.8046875,608.015412787785,1,0.943359375,0.779296875,0.9140625,0.005937585,0.010075892,1.228534465,0.0186446175
1024,256,104,496.3203125,580.088685299498,1,0.916015625,0.779296875,0.919921875,0.0056479,0.010905332,1.376039259,0.018260483
1024,256,105,514.140625,591.810556153741,1,0.8017578125,0.779296875,0.9296875,0.00608337,0.014064373,1.215228122,0.017588146
1024,256,106,505.1640625,587.850434049768,1,0.94921875,0.779296875,0.92578125,0.005757845,0.009622099,1.275846775,0.018358302
1024,256,107,506.1015625,582.417986447448,1,0.9619140625,0.779296875,0.908203125,0.008972936,0.009714528,1.367970947,0.0197853
1024,256,108,511.84375,589.682038262995,1,0.9560546875,0.779296875,0.880859375,0.005966957,0.00966764,1.33171191,0.0184546385
1024,256,109,509.7578125,588.416406286823,1,0.9638671875,0.779296875,0.90234375,0.009069947,0.015368626,1.340964021,0.0178215105
1024,256,110,521.578125,596.924552916866,1,0.9482421875,0.779296875,0.935546875,0.006904187,0.010631277,1.295341312,0.018877039
1024,256,111,498.1015625,579.455125257772,1,0.9404296875,0.779296875,0.919921875,0.006317273,0.01573026,1.268213392,0.0172913205
1024,256,112,502.5625,580.342275084282,1,0.9443359375,0.779296875,0.900390625,0.00803382,0.010710773,1.319142579,0.019525527
1024,256,113,549.203125,619.414441226551,1,0.962890625,0.779296875,0.92578125,0.006508329,0.010147842,1.349208839,0.0192254675
1024,256,114,510.25,588.225044625779,1,0.861328125,0.779296875,0.896484375,0.006502402,0.010566604,1.310698349,0.017410698
1024,256,115,527.1875,599.565506742174,1,0.962890625,0.779296875,0.904296875,0.006498898,0.010433214,1.447859935,0.019768323
1024,256,116,515.8828125,595.875399884489,1,0.8935546875,0.779296875,0.9140625,0.005888541,0.011057316,1.226254178,0.0226595065
1024,256,117,511.171875,597.261354015141,1,0.8818359375,0.779296875,0.91796875,0.006050494,0.011096928,1.3421268,0.0177839185
1024,256,118,500.6484375,580.331256428171,1,0.9765625,0.779296875,0.927734375,0.006163673,0.011319514,1.200178823,0.0223409885
1024,256,119,508.859375,592.456498930512,1,0.9208984375,0.779296875,0.92578125,0.006196549,0.012379892,1.422125464,0.0174592025
1024,256,120,524.1328125,609.101842623629,1,0.9248046875,0.779296875,0.904296875,0.006140768,0.010883775,1.422519703,0.0174055775
1024,256,121,507.8515625,588.47733202945,1,0.9287109375,0.779296875,0.92578125,0.006377635,0.01608866,1.257369231,0.017985485
1024,256,122,538.6171875,614.581444206136,1,0.9765625,0.779296875,0.904296875,0.006772684,0.015020197,1.252278334,0.0197293845
1024,256,123,466.9296875,552.533278126757,1,0.9462890625,0.779296875,0.9296875,0.006263378,0.010638823,1.326186352,0.016962428
1024,256,124,490.9609375,567.3809277615,1,0.90234375,0.779296875,0.935546875,0.009261543,0.0142398,1.180249894,0.0212467905
1024,256,125,515.0078125,593.860246343784,1,0.9248046875,0.779296875,0.923828125,0.005741946,0.011191513,1.372379807,0.017353165
1024,256,126,530.2734375,600.433482733517,1,0.9892578125,0.779296875,0.908203125,0.005788565,0.008905568,1.373855714,0.0173798425
1024,256,127,524.2109375,595.132266023697,1,0.953125,0.779296875,0.904296875,0.006844633,0.010206318,1.412566692,0.02075298
1024,256,128,497.71875,585.233046529329,1,0.91015625,0.779296875,0.91796875,0.006360389,0.010872995,1.564790779,0.024730951
1024,256,129,480.21875,566.950973409518,1,0.935546875,0.779296875,0.91015625,0.008393298,0.01107052,1.274207566,0.0171711355
1024,256,130,496.8359375,577.765313784499,1,0.9541015625,0.779296875,0.9140625,0.006935446,0.010840389,1.564902341,0.024065216
1024,256,131,514.171875,594.924273017163,1,0.833984375,0.779296875,0.90625,0.009765459,0.012030385,1.327269097,0.0190892495
1024,256,132,482.578125,565.739822599576,1,0.939453125,0.779296875,0.91796875,0.006047799,0.009441821,1.355764327,0.018209822
1024,256,133,501.3515625,584.106321924785,1,0.9384765625,0.779296875,0.91796875,0.00932945,0.012380162,1.243452261,0.018931607
1024,256,134,523.84375,601.984076305179,1,0.958984375,0.779296875,0.9140625,0.006345029,0.010608911,1.266133056,0.0172616785
1024,256,135,536.3359375,606.100155450813,1,0.9658203125,0.779296875,0.92578125,0.005357677,0.009829863,1.454595969,0.0258975035
1024,256,136,506.9296875,590.35286720105,1,0.8671875,0.779296875,0.921875,0.010269375,0.013956583,1.161684233,0.0174150095
1024,256,137,529.2265625,602.819747882815,1,0.916015625,0.779296875,0.904296875,0.006500785,0.01031249,1.40903982,0.026081419
1024,256,138,515.328125,593.065289407499,1,0.9833984375,0.779296875,0.927734375,0.006481652,0.010062418,1.610522895,0.0176970135
1024,256,139,515.0390625,595.099748729152,1,0.9296875,0.779296875,0.923828125,0.006606418,0.010481181,1.400978244,0.018610529
1024,256,140,529.375,604.907689238614,1,0.95703125,0.779296875,0.921875,0.005937045,0.010931741,1.291478406,0.0171033625
1024,256,141,493.1015625,570.126336054124,1,0.8759765625,0.779296875,0.94140625,0.009319749,0.010749038,1.397910555,0.018347927
1024,256,142,505.53125,590.157632544052,1,0.958984375,0.779296875,0.90234375,0.009318941,0.01417863,1.226052881,0.017793485
1024,256,143,498.7890625,574.540992064535,1,0.93359375,0.779296875,0.93359375,0.006345028,0.010120355,1.302805465,0.0254096205
1024,256,144,538.421875,610.57362885241,1,0.951171875,0.779296875,0.90625,0.007208153,0.015167598,1.350694178,0.0191079775
1024,256,145,502.3515625,582.448529110084,1,0.9140625,0.779296875,0.927734375,0.006730646,0.01165932,1.441874115,0.0238910015
1024,256,146,519.09375,603.944986629577,1,0.935546875,0.779296875,0.912109375,0.00579126,0.010899673,1.505512759,0.01855623
1024,256,147,527.7265625,608.450690021385,1,0.89453125,0.779296875,0.912109375,0.00653851,0.015574504,1.288997901,0.018636668
1024,256,148,530.265625,612.993092334653,1,0.98828125,0.779296875,0.923828125,0.009523471,0.014945282,1.240002189,0.0170588995
1024,256,149,512.1796875,589.101494067449,1,0.8720703125,0.779296875,0.9140625,0.009529939,0.011424339,1.126422518,0.0149142935
1024,256,150,522.359375,599.608492059611,1,0.88671875,0.779296875,0.91015625,0.006933559,0.009863008,1.003339588,0.0156145205
1024,256,151,490.6640625,572.906658245914,1,0.876953125,0.779296875,0.91015625,0.005866444,0.010005829,1.622754847,0.0194939985
1024,256,152,507.7265625,587.443088998841,1,0.912109375,0.779296875,0.939453125,0.005506157,0.009500835,1.223931046,0.0269053345
1024,256,153,493.8046875,574.61445634225,1,0.849609375,0.779296875,0.912109375,0.00547894,0.013888138,1.347388813,0.0270274065
1024,256,154,491.9921875,571.124774294112,1,0.986328125,0.779296875,0.912109375,0.00602678,0.00920145,1.408441858,0.018678302
1024,256,155,503.203125,576.829900728976,1,0.951171875,0.779296875,0.9375,0.009857618,0.014942857,1.237928858,0.0167100655
1024,256,156,496.8984375,580.002485177865,1,0.9658203125,0.779296875,0.908203125,0.009900465,0.015572348,1.301200209,0.017976862
1024,256,157,505.8828125,590.365650730545,1,0.923828125,0.779296875,0.935546875,0.005704759,0.012860095,1.257569181,0.0193127775
1024,256,158,503.34375,580.468668405109,1,0.962890625,0.779296875,0.9140625,0.005556279,0.009506494,1.212240467,0.0269285095
1024,256,159,510.3046875,586.239292279612,1,0.90625,0.779296875,0.90234375,0.008542857,0.011052196,1.312543976,0.025656863
1024,256,160,512.375,583.520270641903,1,0.904296875,0.779296875,0.927734375,0.006207328,0.011072406,1.38361713,0.018345502
1024,256,161,529.15625,603.876487785375,1,0.9130859375,0.779296875,0.919921875,0.006167984,0.010918807,1.435694543,0.018055683
1024,256,162,523.9609375,601.973920998659,1,0.96875,0.779296875,0.916015625,0.006166099,0.014167851,1.233105009,0.0179212155
1024,256,163,535.390625,604.854850873331,1,0.8916015625,0.779296875,0.908203125,0.007647395,0.011528895,1.303465675,0.018375279
1024,256,164,526.453125,601.011374164416,1,0.8369140625,0.779296875,0.939453125,0.006305416,0.010798351,1.337554909,0.0189262175
1024,256,165,515.9765625,588.618927819604,1,0.9267578125,0.779296875,0.91015625,0.00590444,0.010096911,1.499283335,0.017082748
1024,256,166,534.7890625,617.972522902516,1,0.9599609375,0.779296875,0.916015625,0.00588342,0.010300364,1.430529541,0.021000761
1024,256,167,536.0546875,617.275572829915,1,0.904296875,0.779296875,0.90625,0.006659774,0.011415716,1.286613597,0.027582118
1024,256,168,489.4296875,570.427313785464,1,0.8349609375,0.779296875,0.916015625,0.005748414,0.011801872,1.457710277,0.0168503265
1024,256,169,518.515625,598.557275872577,1,0.9375,0.779296875,0.919921875,0.010280153,0.011356432,1.359014449,0.024526555
1024,256,170,519.890625,599.72565342413,1,0.9189453125,0.779296875,0.94140625,0.006076094,0.010134907,1.511031311,0.0179923565
1024,256,171,525.2734375,602.724614511055,1,0.9287109375,0.779296875,0.919921875,0.007085273,0.011319244,1.263975648,0.018543296
1024,256,172,541.25,609.359410056988,1,0.970703125,0.779296875,0.92578125,0.005359024,0.010982402,1.371705583,0.019388769
1024,256,173,482.296875,566.390062699726,1,0.97265625,0.779296875,0.92578125,0.005832759,0.010572263,1.318304515,0.0181835485
1024,256,174,532.265625,608.671799391922,1,0.9443359375,0.779296875,0.927734375,0.006257181,0.010820448,1.348974667,0.0179334765
1024,256,175,537.1171875,617.299113325542,1,0.9345703125,0.779296875,0.919921875,0.005894738,0.014658832,1.363494988,0.018793367
1024,256,176,503.328125,591.076057923175,1,0.9423828125,0.779296875,0.916015625,0.007346662,0.010783261,1.368519326,0.0269673135
1024,256,177,497.0078125,579.08153975714,1,0.9609375,0.779296875,0.9140625,0.006653306,0.010270991,1.39391965,0.0188266475
1024,256,178,510.9375,590.048978369593,1,0.91796875,0.779296875,0.921875,0.006266612,0.012536996,1.296859797,0.023421309
1024,256,179,492.609375,580.780280635457,1,0.91015625,0.779296875,0.9296875,0.006398654,0.010955186,1.277265284,0.017102824
1024,256,180,506.5078125,582.886680935926,1,0.86328125,0.779296875,0.8984375,0.008408659,0.012023918,1.182105491,0.016664255
1024,256,181,510.84375,595.466951748794,1,0.8896484375,0.779296875,0.8984375,0.009625872,0.010604869,1.26921314,0.023040138
1024,256,182,474.34375,560.383406695809,1,0.9580078125,0.779296875,0.935546875,0.006616388,0.010483606,1.262211674,0.0180077165
1024,256,183,500.109375,580.62101720916,1,0.8681640625,0.779296875,0.9375,0.006392187,0.014891657,1.331546184,0.016415262
1024,256,184,482.90625,562.709197210246,1,0.9208984375,0.779296875,0.91015625,0.006000371,0.01064556,1.291249354,0.016609283
1024,256,185,466.984375,550.889351980051,1,0.91796875,0.779296875,0.90625,0.006767833,0.010398991,1.324002268,0.017884971
1024,256,186,489.8515625,575.297986644747,1,0.91015625,0.779296875,0.9140625,0.00605265,0.010928777,1.365129616,0.0207036665
1024,256,187,518.265625,596.671077730436,1,0.998046875,0.779296875,0.935546875,0.009301694,0.012644785,1.441388253,0.0281517855
1024,256,188,513.0859375,591.988366914841,1,0.8544921875,0.779296875,0.8984375,0.00661019,0.014282107,1.45007447,0.0183495435
1024,256,189,497.1171875,575.335669685532,1,0.8896484375,0.779296875,0.908203125,0.005749222,0.016058478,1.473070818,0.0242212415
1024,256,190,544.203125,619.669354878067,1,0.8876953125,0.779296875,0.908203125,0.006517761,0.01105489,1.490195603,0.019198387
1024,256,191,510.25,592.914253918726,1,0.9208984375,0.779296875,0.92578125,0.008365003,0.010985636,1.384705804,0.0169457205
1024,256,192,515.2109375,589.554327172229,1,0.953125,0.779296875,0.93359375,0.005890696,0.011092078,1.251248674,0.027106901
1024,256,193,511.25,595.561539116656,1,0.94140625,0.779296875,0.921875,0.005842191,0.010017955,1.334310446,0.0185310345
1024,256,194,483.515625,572.631289531056,1,0.94921875,0.779296875,0.935546875,0.007266089,0.010555556,1.308082838,0.0175310175
1024,256,195,492.140625,582.038081335749,1,0.97265625,0.779296875,0.9140625,0.006622317,0.013681989,1.413363795,0.0224432535
1024,256,196,499.6640625,582.053832615592,1,0.951171875,0.779296875,0.927734375,0.005485407,0.010831766,1.153558522,0.018349679
1024,256,197,492.2890625,577.459042108183,1,0.919921875,0.779296875,0.9296875,0.005423698,0.015525998,1.262957038,0.0181979655
1024,256,198,531.859375,613.24549019948,1,0.865234375,0.779296875,0.93359375,0.006533391,0.011400625,1.207112921,0.0206865545
1024,256,199,517.6015625,592.750771034927,1,0.9609375,0.779296875,0.923828125,0.005922494,0.009485745,1.144221797,0.021001031
1024,256,200,516.40625,593.522548539649,1,0.9619140625,0.779296875,0.93359375,0.005146949,0.009478469,1.074306571,0.0142124485
1024,256,201,510.1953125,594.879944558144,1,0.87890625,0.779296875,0.931640625,0.010318688,0.010815598,1.166672191,0.017220314
1024,256,202,513.890625,595.381167299571,1,0.9716796875,0.779296875,0.91015625,0.006268499,0.010277189,1.303969052,0.01657735
1024,256,203,517.796875,594.079658484449,1,0.92578125,0.779296875,0.943359375,0.008200355,0.009914209,1.392743127,0.018746479
1024,256,204,500.3515625,584.626276190611,1,0.939453125,0.779296875,0.916015625,0.006517492,0.0102206,1.252990283,0.0165972915
1024,256,205,516.6953125,595.881929108024,1,0.798828125,0.779296875,0.919921875,0.007162881,0.010418393,1.393455076,0.018158622
1024,256,206,519.21875,594.073385618309,1,0.9091796875,0.779296875,0.91015625,0.006217029,0.013571505,1.27985304,0.028132383
1024,256,207,498.3125,577.911528155478,1,0.8447265625,0.779296875,0.935546875,0.006352844,0.011084263,1.400397528,0.0273755665
1024,256,208,494.375,579.194753515603,1,0.9287109375,0.779296875,0.908203125,0.006257719,0.010346714,1.338196257,0.0183110095
1024,256,209,537.8828125,611.731488532755,1,0.962890625,0.779296875,0.91796875,0.006236969,0.010266679,1.41262894,0.0180473285
1024,256,210,491.0703125,567.28538755859,1,0.8935546875,0.779296875,0.9375,0.007847614,0.010634781,1.266489569,0.018247548
1024,256,211,513.1015625,585.659250599271,1,0.9404296875,0.779296875,0.90625,0.007741981,0.014591195,1.370393516,0.0192702005
1024,256,212,494.3203125,578.301817555072,1,0.9775390625,0.779296875,0.9140625,0.006290056,0.012223867,1.236758534,0.01739399
1024,256,213,500.765625,578.561119286459,1,0.865234375,0.779296875,0.92578125,0.006553332,0.010253745,1.400455195,0.0295576295
1024,256,214,513.078125,591.347005784252,1,0.98046875,0.779296875,0.900390625,0.006589442,0.010790267,1.402219979,0.017552171
1024,256,215,523.3125,599.645872057,1,0.892578125,0.779296875,0.9375,0.006498089,0.01172561,1.39956701,0.0182775945
1024,256,216,523.53125,602.773589335167,1,0.873046875,0.779296875,0.9375,0.006199244,0.011867623,1.407579541,0.0182359605
1024,256,217,507.046875,587.182773397688,1,0.923828125,0.779296875,0.916015625,0.006291942,0.011063514,1.286875795,0.019617822
1024,256,218,498.609375,582.005812363588,1,0.8984375,0.779296875,0.90234375,0.006201669,0.011174537,1.399582909,0.0174189165
1024,256,219,493.0859375,570.967852915118,1,0.869140625,0.779296875,0.921875,0.00660022,0.01064529,1.387689956,0.027449402
1024,256,220,504.2265625,582.373423747599,1,0.8857421875,0.779296875,0.90234375,0.006607496,0.014967379,1.281203643,0.018155927
1024,256,221,517.0234375,593.056140628777,1,0.8818359375,0.779296875,0.896484375,0.006531774,0.011287446,1.417091156,0.0236370225
1024,256,222,496.515625,577.451337235442,1,0.822265625,0.779296875,0.919921875,0.006945686,0.010990756,1.452448264,0.016720306
1024,256,223,472.578125,558.749217001689,1,0.9775390625,0.779296875,0.90625,0.006000911,0.010570915,1.217158902,0.024558353
1024,256,224,509.0234375,588.479150809525,1,0.873046875,0.779296875,0.9140625,0.00601142,0.011465568,1.265996971,0.01855138
1024,256,225,538.8984375,610.179705855169,1,0.986328125,0.779296875,0.91796875,0.006280624,0.009304928,1.426958474,0.0174517925
1024,256,226,527.7265625,603.119527177242,1,0.8642578125,0.779296875,0.93359375,0.009356128,0.010644213,1.316999454,0.0180484075
1024,256,227,533.7734375,607.714024799083,1,0.974609375,0.779296875,0.91796875,0.005482713,0.012161619,1.222586102,0.0300395835
1024,256,228,493.1015625,581.545630464627,1,0.896484375,0.779296875,0.943359375,0.008360153,0.014597122,1.236002929,0.018383228
1024,256,229,501.9453125,582.811497988415,1,0.9453125,0.779296875,0.91796875,0.009393854,0.010099876,1.245312707,0.027857385
1024,256,230,512.375,590.121663832976,1,0.9521484375,0.779296875,0.9296875,0.006432877,0.011062167,1.231729884,0.0270709265
1024,256,231,539.2578125,611.852725590481,1,0.8662109375,0.779296875,0.94921875,0.007018983,0.011241366,1.434358223,0.020267523
1024,256,232,502.5390625,580.121357185288,1,0.8642578125,0.779296875,0.927734375,0.010615917,0.010726402,1.360929329,0.019288121
1024,256,233,522.6953125,597.043124227639,1,0.9541015625,0.779296875,0.904296875,0.007125694,0.010576844,1.326065358,0.019582925
1024,256,234,533.7421875,606.478674656001,1,0.9736328125,0.779296875,0.92578125,0.005590233,0.010228145,1.371027587,0.016441131
1024,256,235,498.5078125,573.204840403935,1,0.9111328125,0.779296875,0.93359375,0.009279867,0.012040894,1.210428525,0.0175836995
1024,256,236,538.0703125,613.555092524298,1,0.9814453125,0.779296875,0.935546875,0.009649315,0.013454823,1.288106751,0.023114648
1024,256,237,536.828125,612.447791142233,1,0.93359375,0.779296875,0.921875,0.005636852,0.010541273,1.441969778,0.0180977205
1024,256,238,526.0703125,611.621659759937,1,0.8857421875,0.779296875,0.923828125,0.008771101,0.011824777,1.389132179,0.017592862
1024,256,239,498.1484375,577.139193295257,1,0.94140625,0.779296875,0.916015625,0.00625772,0.013594681,1.454946285,0.0192991695
1024,256,240,542.6484375,608.404849534831,1,0.9423828125,0.779296875,0.94140625,0.005814974,0.011971101,1.267733999,0.0205460245
1024,256,241,491.3515625,574.575801407003,1,0.9345703125,0.779296875,0.93359375,0.008657922,0.011273703,1.414463248,0.0169812915
